code,name,x,y,WIND_SPEED,SOLAR_IRRAD,n_points,IP_PB,wind_cls,solar_cls,group
2515971,Sobrado,0.4896516301333427,0.2232075563458166,2.8410421436295774,5.057784087435414,3,0.5381266877809636,Bad,Bad,Bad/Bad
2505238,Cuité de Mamanguape,0.4916370708520314,0.2103190797846861,2.8453007715068015,5.041041738673519,2,0.5347346302208624,Bad,Bad,Bad/Bad
2508554,Logradouro,0.532597905828289,0.010129134626766066,2.9331588234054653,4.780991618353898,0,0.5326942168458056,Good,Bad,Good/Bad
2506202,Frei Martinho,0.4924129599943979,0.19591589132367027,2.846964998043618,5.02233175356753,14,0.5299561865320497,Bad,Bad,Bad/Bad
2503605,Caiçara,0.511230857142155,0.13482593929677555,2.887328037156216,4.942974873968098,7,0.528710717880355,Bad,Bad,Bad/Bad
2507101,Itapororoca,0.46099119538696715,0.21767335068155846,2.7795675676145897,5.050595060795097,5,0.5097985580807792,Bad,Bad,Bad/Bad
2507903,Juripiranga,0.37744252966906966,0.34251102545684664,2.6003616746448324,5.212761309055598,4,0.5096829070731009,Bad,Bad,Bad/Bad
2511905,Pitimbu,0.11688352256574533,0.49077778711658704,2.0414813006969563,5.4053623369373955,10,0.5045043054072296,Bad,Bad,Bad/Bad
2505279,Curral de Cima,0.4512162557571032,0.21799257215222181,2.758601023504718,5.0510097348777,2,0.5011156263508465,Bad,Bad,Bad/Bad
2503001,Caaporã,0.14579478986584896,0.4756549930291132,2.103493894541319,5.385717571967236,5,0.4974975307934229,Bad,Bad,Bad/Bad
2515005,São Miguel de Taipu,0.43105898432111095,0.24491625971381406,2.715365122650026,5.085984059808538,3,0.495777996926197,Bad,Bad,Bad/Bad
2515302,Sapé,0.42709631299747347,0.23869060967991643,2.7068654770004374,5.077896835252351,12,0.489269320237235,Bad,Bad,Bad/Bad
2512721,Pedro Régis,0.4449532940342091,0.16649627264237882,2.7451674200049765,4.984115171951545,3,0.4750836165094505,Bad,Bad,Bad/Bad
2504033,Capim,0.39630076883987375,0.2425901008212346,2.640811244502143,5.082962340114172,2,0.4646549864141477,Bad,Bad,Bad/Bad
2511202,Pedras de Fogo,0.2706599480933398,0.3717563391532963,2.371320699298707,5.250751465551956,15,0.45984734771720726,Bad,Bad,Bad/Bad
2504900,Cruz do Espírito Santo,0.35478119458396656,0.2695047434293562,2.551754736940705,5.117924915497667,6,0.4455361969148517,Bad,Bad,Bad/Bad
2500601,Alhandra,0.18426165632503397,0.397336171017071,2.1860025629243975,5.28398009923125,6,0.43798218090483093,Bad,Bad,Bad/Bad
2504603,Conde,0.14871096244322835,0.40826949215693803,2.109748875471209,5.298182668074917,7,0.4345099867400925,Bad,Bad,Bad/Bad
2501807,Bayeux,0.200525936429147,0.38497579817098626,2.2208882767119666,5.267923766115797,2,0.4340702896515428,Bad,Bad,Bad/Bad
2507507,João Pessoa,0.16198629099198222,0.40211817126028776,2.138223502643343,5.290191998323564,9,0.4335188371075209,Bad,Bad,Bad/Bad
2503209,Cabedelo,0.1785422361622272,0.38405313327131546,2.1737348170694752,5.2667252088256955,2,0.4235258425047087,Bad,Bad,Bad/Bad
2513703,Santa Rita,0.26409873348861934,0.3231698814246607,2.357247364768443,5.187636836251925,23,0.41735705731462364,Bad,Bad,Bad/Bad
2507309,Jacaraú,0.40865398378157,0.0699157895540123,2.6673080041529653,4.858655493005911,11,0.41459172216713225,Bad,Bad,Bad/Bad
2508901,Mamanguape,0.34103360517099135,0.19249281313445143,2.522267144101672,5.017885117177937,10,0.3916087370888684,Bad,Bad,Bad/Bad
2508604,Lucena,0.21049653185405753,0.3179562608237282,2.242274488463024,5.180864255024112,5,0.3813200410673335,Bad,Bad,Bad/Bad
2512903,Rio Tinto,0.27469156635041453,0.1998138894792929,2.379968231173264,5.027395319015714,17,0.3396778577606837,Bad,Bad,Bad/Bad
2509305,Mataraca,0.30680037146105005,0.10843838719454482,2.4488393141833993,4.908696998055239,11,0.3254002946310779,Bad,Bad,Bad/Bad
2501401,Baía da Traição,0.2683464791442019,0.12518252274167546,2.36635847440468,4.930447912968795,5,0.29610892737143146,Bad,Bad,Bad/Bad
2509057,Marcação,0.2628956733820354,0.13142281463272118,2.3546668871648317,4.938554157544744,3,0.29391510898383644,Bad,Bad,Bad/Bad
