lon,lat,name,code,elev,dist_coast,WIND_SPEED,SOLAR_IRRAD
-38.0,-7.7,Princesa Isabel,2512309,659.0,318.1989552300724,4.527529570805873,6.088634788286401
-37.95,-7.7,Princesa Isabel,2512309,735.0,312.7081201515638,4.556865928581815,6.090658818238037
-37.9,-7.7,Princesa Isabel,2512309,755.0,307.21840621142303,4.556865928581815,6.090658818238037
-37.15,-7.7,Prata,2512200,634.0,225.0629880015997,5.261107489562496,5.927828277678096
-37.1,-7.7,Prata,2512200,576.0,219.6040249834432,5.3789000303665775,5.92176647001959
-37.05,-7.7,Prata,2512200,594.0,214.1483000558165,5.379137811244824,5.922277485658686
-37.0,-7.7,Sumé,2516300,566.0,208.6960671690093,5.412607760836221,5.901785238533872
-36.95,-7.7,Sumé,2516300,557.0,203.2476073511668,5.409667699272856,5.900374898020267
-36.9,-7.7,Sumé,2516300,533.0,197.80323238836036,5.412247907242448,5.899970755033216
-36.85,-7.7,Sumé,2516300,545.0,192.3632891165594,5.411374027386492,5.900374898020267
-36.8,-7.7,Sumé,2516300,537.0,186.92816444652047,5.415745453138917,5.899970755033216
-36.75,-7.7,Serra Branca,2515500,526.0,181.49829127046203,5.421053363777855,5.899342566009135
-36.7,-7.7,Congo,2504702,504.0,176.07415543456946,5.417455395416498,5.886662665723704
-36.65,-7.7,Congo,2504702,476.0,170.65630400616195,5.415588678671902,5.88388346059585
-36.6,-7.7,Coxixola,2504850,469.0,165.24535512152107,5.436808724109362,5.884834296842758
-36.55,-7.7,Caraúbas,2504074,472.0,159.84200977396088,5.456479888924407,5.885219029585919
-36.5,-7.7,Caraúbas,2504074,462.0,154.44706599695544,5.441079271160279,5.870285037098103
-36.45,-7.7,Caraúbas,2504074,420.0,149.06143602120633,5.45356460045232,5.86377706064556
-36.4,-7.7,Barra de São Miguel,2501708,468.0,143.68616714731996,5.459468155668384,5.856865148835156
-36.35,-7.7,Barra de São Miguel,2501708,468.0,138.32246729081498,5.453443255913995,5.855870413723122
-36.3,-7.7,Barra de São Miguel,2501708,495.0,132.97173644236102,5.424779789982073,5.843141531061498
-36.25,-7.7,Barra de São Miguel,2501708,491.0,127.635605669901,5.419765479980909,5.839251364285667
-36.2,-7.7,Barra de São Miguel,2501708,467.0,122.31598580764322,5.4044698784466085,5.45556491495607
-36.15,-7.7,Riacho de Santo Antônio,2512788,462.0,117.01512868264447,5.402560114394036,5.469100313058234
-36.1,-7.7,Alcantil,2500536,522.0,111.73570469766496,5.406185187106255,5.471968539883614
-36.05,-7.7,Alcantil,2500536,476.0,106.4809019265836,5.403894705469882,5.47546120571761
-36.0,-7.7,Alcantil,2500536,411.0,101.2545537398753,5.391881758733862,5.465111540133682
-35.95,-7.7,Santa Cecília,2513158,327.0,96.06130458291372,5.355581162426188,5.46603288074004
-35.9,-7.7,Santa Cecília,2513158,401.0,90.9068271937174,5.364808519712236,5.465383053343153
-35.85,-7.7,Santa Cecília,2513158,449.0,85.79810971013957,5.3496688283647975,5.468776578718717
-35.8,-7.7,Umbuzeiro,2517001,383.0,80.74383838030647,5.286456196577539,5.466624556707768
-35.75,-7.7,Umbuzeiro,2517001,435.0,75.75491172250419,5.254707812770648,5.466178990488504
-35.7,-7.7,Umbuzeiro,2517001,528.0,70.84513583112987,5.093572280571089,5.476610820454798
-35.65,-7.7,Umbuzeiro,2517001,505.0,66.03216866744023,5.093036080550997,5.476384808886281
-38.7,-7.65,Santa Inês,2513356,648.0,394.7315885563941,4.29782096443207,5.987598898041358
-38.65,-7.65,Santa Inês,2513356,592.0,389.22358176683815,4.252529433965199,5.988234059593809
-38.6,-7.65,Santa Inês,2513356,456.0,383.71598039397065,4.21629905644628,5.982427790376613
-38.55,-7.65,Santa Inês,2513356,520.0,378.20880214922585,4.238764512518353,5.989801704910457
-38.5,-7.65,Conceição,2504405,476.0,372.70206578948086,4.217085687176087,6.007205558926829
-38.45,-7.65,Conceição,2504405,499.0,367.1957911952261,4.238178114053084,6.027276185999302
-38.4,-7.65,Santana de Mangueira,2513505,464.0,361.689999455855,4.223537581201099,6.022849567218556
-38.35,-7.65,Santana de Mangueira,2513505,502.0,356.1847129628288,4.241864319585601,6.027414270792151
-38.3,-7.65,Santana de Mangueira,2513505,506.0,350.6799555115687,4.2995717325602865,6.03710501700425
